"","countyfips","statefip","year","population","anti_racial.max","anti_racial.sum","anti_racial.mean","racial_crime_diff","racial_crime_per_cap","racial_crime_per_1000"
"7988",131,5,2012,125744,0,0,0.619047619047619,-0.619047619047619,0,0
"7989",131,5,2013,125744,1,2,0.619047619047619,1.38095238095238,1.59053314671078e-05,0.0159053314671078
"7990",131,5,2014,125744,1,2,0.619047619047619,1.38095238095238,1.59053314671078e-05,0.0159053314671078
"7991",131,5,2015,125744,1,1,0.619047619047619,0.380952380952381,7.95266573355389e-06,0.00795266573355389
"7992",131,5,2016,125744,1,6,0.619047619047619,5.38095238095238,4.77159944013233e-05,0.0477159944013233
"7993",131,12,2011,55043,0,0,0.333333333333333,-0.333333333333333,0,0
"7994",131,12,2014,55043,0,0,0.333333333333333,-0.333333333333333,0,0
"7995",131,12,2015,55043,1,1,0.333333333333333,0.666666666666667,1.81676144105518e-05,0.0181676144105518
"7996",131,20,2006,10178,0,0,0,0,0,0
"7997",131,26,2011,6780,1,1,1,0,0.000147492625368732,0.147492625368732
"7998",131,27,2005,64142,0,0,0.375,-0.375,0,0
"7999",131,27,2006,64142,0,0,0.375,-0.375,0,0
"8000",131,27,2007,64142,1,1,0.375,0.625,1.55904087805182e-05,0.0155904087805182
"8001",131,27,2008,64142,1,1,0.375,0.625,1.55904087805182e-05,0.0155904087805182
"8002",131,27,2013,64142,1,1,0.375,0.625,1.55904087805182e-05,0.0155904087805182
"8003",131,28,2016,17786,1,1,1,0,5.62239964016642e-05,0.0562239964016642
"8004",131,29,2006,24748,1,1,1,0,4.04073056408599e-05,0.0404073056408599
"8005",131,29,2007,24748,1,1,1,0,4.04073056408599e-05,0.0404073056408599
"8006",131,37,2008,22099,1,1,1,0,4.52509163310557e-05,0.0452509163310557
"8007",131,39,2016,28709,0,0,0,0,0,0
"8008",131,40,2005,86905,1,1,0.8,0.2,1.15068177895403e-05,0.0115068177895403
"8009",131,40,2007,86905,1,1,0.8,0.2,1.15068177895403e-05,0.0115068177895403
"8010",131,40,2012,86905,0,0,0.8,-0.8,0,0
"8011",131,40,2014,86905,1,1,0.8,0.2,1.15068177895403e-05,0.0115068177895403
"8012",131,40,2015,86905,1,1,0.8,0.2,1.15068177895403e-05,0.0115068177895403
"8013",131,42,2012,28276,1,1,1,0,3.53656811430188e-05,0.0353656811430188
"8014",131,47,2005,31807,1,1,0.571428571428571,0.428571428571429,3.14396202093879e-05,0.0314396202093879
"8015",131,47,2008,31807,1,1,0.571428571428571,0.428571428571429,3.14396202093879e-05,0.0314396202093879
"8016",131,47,2009,31807,1,1,0.571428571428571,0.428571428571429,3.14396202093879e-05,0.0314396202093879
"8017",131,47,2010,31807,0,0,0.571428571428571,-0.571428571428571,0,0
"8018",131,47,2011,31807,1,1,0.571428571428571,0.428571428571429,3.14396202093879e-05,0.0314396202093879
"8019",131,47,2012,31807,0,0,0.571428571428571,-0.571428571428571,0,0
"8020",131,48,2014,11782,0,0,0,0,0,0
"8021",131,51,2005,12389,1,1,0.5,0.5,8.07167648720639e-05,0.0807167648720639
"8022",131,51,2007,12389,0,0,0.5,-0.5,0,0
"8023",131,55,2014,131887,1,1,1,0,7.58224843995238e-06,0.00758224843995238
"8024",131,NA,2006,NA,1,1,0.5,0.5,NA,NA
"8025",131,NA,2014,NA,0,0,0.5,-0.5,NA,NA
"8026",133,1,2011,24484,1,1,1,0,4.0842999509884e-05,0.040842999509884
"8027",133,5,2006,17058,0,0,0,0,0,0
"8028",133,5,2008,17058,0,0,0,0,0,0
"8029",133,5,2016,17058,0,0,0,0,0,0
"8030",133,17,2007,32957,1,1,1,0,3.03425675880693e-05,0.0303425675880693
"8031",133,18,2014,37963,1,1,1,0,2.63414377156705e-05,0.0263414377156705
"8032",133,18,2016,37963,1,1,1,0,2.63414377156705e-05,0.0263414377156705
"8033",133,20,2007,16512,0,0,0.333333333333333,-0.333333333333333,0,0
"8034",133,20,2009,16512,0,0,0.333333333333333,-0.333333333333333,0,0
"8035",133,20,2011,16512,1,1,0.333333333333333,0.666666666666667,6.0562015503876e-05,0.060562015503876
"8036",133,20,2016,16512,1,1,0.333333333333333,0.666666666666667,6.0562015503876e-05,0.060562015503876
"8037",133,21,2009,24519,1,1,1,0,4.07846975814674e-05,0.0407846975814674
"8038",133,21,2016,24519,1,1,1,0,4.07846975814674e-05,0.0407846975814674
"8039",133,26,2005,23528,1,1,0.545454545454545,0.454545454545455,4.25025501530092e-05,0.0425025501530092
"8040",133,26,2006,23528,0,0,0.545454545454545,-0.545454545454545,0,0
"8041",133,26,2009,23528,1,2,0.545454545454545,1.45454545454545,8.50051003060184e-05,0.0850051003060184
"8042",133,26,2011,23528,1,1,0.545454545454545,0.454545454545455,4.25025501530092e-05,0.0425025501530092
"8043",133,26,2012,23528,1,2,0.545454545454545,1.45454545454545,8.50051003060184e-05,0.0850051003060184
"8044",133,26,2016,23528,0,0,0.545454545454545,-0.545454545454545,0,0
"8045",133,37,2005,177772,0,0,0.5,-0.5,0,0
"8046",133,37,2010,177772,1,1,0.5,0.5,5.6251828184416e-06,0.0056251828184416
"8047",133,37,2014,177772,1,1,0.5,0.5,5.6251828184416e-06,0.0056251828184416
"8048",133,37,2015,177772,1,1,0.5,0.5,5.6251828184416e-06,0.0056251828184416
"8049",133,37,2016,177772,0,0,0.5,-0.5,0,0
"8050",133,39,2005,161419,1,2,0.529411764705882,1.47058823529412,1.23901151661205e-05,0.0123901151661205
"8051",133,39,2006,161419,1,3,0.529411764705882,2.47058823529412,1.85851727491807e-05,0.0185851727491807
"8052",133,39,2008,161419,1,1,0.529411764705882,0.470588235294118,6.19505758306023e-06,0.00619505758306023
"8053",133,39,2009,161419,1,1,0.529411764705882,0.470588235294118,6.19505758306023e-06,0.00619505758306023
"8054",133,39,2013,161419,0,0,0.529411764705882,-0.529411764705882,0,0
"8055",133,39,2014,161419,1,2,0.529411764705882,1.47058823529412,1.23901151661205e-05,0.0123901151661205
"8056",133,39,2015,161419,0,0,0.529411764705882,-0.529411764705882,0,0
"8057",133,39,2016,161419,0,0,0.529411764705882,-0.529411764705882,0,0
"8058",133,40,2006,25482,0,0,0,0,0,0
"8059",133,40,2016,25482,0,0,0,0,0,0
"8060",133,42,2005,434972,1,1,0.588235294117647,0.411764705882353,2.29899855622891e-06,0.00229899855622891
"8061",133,42,2006,434972,1,2,0.588235294117647,1.41176470588235,4.59799711245781e-06,0.00459799711245781
"8062",133,42,2007,434972,1,1,0.588235294117647,0.411764705882353,2.29899855622891e-06,0.00229899855622891
"8063",133,42,2008,434972,1,1,0.588235294117647,0.411764705882353,2.29899855622891e-06,0.00229899855622891
"8064",133,42,2009,434972,1,2,0.588235294117647,1.41176470588235,4.59799711245781e-06,0.00459799711245781
"8065",133,42,2011,434972,1,2,0.588235294117647,1.41176470588235,4.59799711245781e-06,0.00459799711245781
"8066",133,42,2013,434972,1,1,0.588235294117647,0.411764705882353,2.29899855622891e-06,0.00229899855622891
"8067",133,47,2009,22083,1,1,0.666666666666667,0.333333333333333,4.52837023955079e-05,0.0452837023955079
"8068",133,47,2014,22083,0,0,0.666666666666667,-0.666666666666667,0,0
"8069",133,47,2016,22083,1,1,0.666666666666667,0.333333333333333,4.52837023955079e-05,0.0452837023955079
"8070",133,48,2009,18583,1,2,1,1,0.000107625248883388,0.107625248883388
"8071",133,48,2015,18583,1,1,1,0,5.3812624441694e-05,0.053812624441694
"8072",133,51,2007,12330,0,0,0,0,0,0
"8073",133,55,2005,389891,1,1,0.222222222222222,0.777777777777778,2.56481939824207e-06,0.00256481939824207
"8074",133,55,2007,389891,1,1,0.222222222222222,0.777777777777778,2.56481939824207e-06,0.00256481939824207
"8075",133,55,2008,389891,0,0,0.222222222222222,-0.222222222222222,0,0
"8076",133,55,2012,389891,0,0,0.222222222222222,-0.222222222222222,0,0
"8077",133,55,2015,389891,0,0,0.222222222222222,-0.222222222222222,0,0
"8078",135,5,2007,17264,0,0,0,0,0,0
"8079",135,13,2006,805321,1,2,0.7,1.3,2.4834817420631e-06,0.0024834817420631
"8080",135,13,2007,805321,1,3,0.7,2.3,3.72522261309465e-06,0.00372522261309465
"8081",135,13,2008,805321,1,2,0.7,1.3,2.4834817420631e-06,0.0024834817420631
"8082",135,13,2014,805321,1,2,0.7,1.3,2.4834817420631e-06,0.0024834817420631
"8083",135,13,2015,805321,1,1,0.7,0.3,1.24174087103155e-06,0.00124174087103155
"8084",135,13,2016,805321,1,4,0.7,3.3,4.96696348412621e-06,0.00496696348412621
"8085",135,17,2009,30104,1,1,1,0,3.3218176986447e-05,0.033218176986447
"8086",135,17,2013,30104,1,1,1,0,3.3218176986447e-05,0.033218176986447
"8087",135,17,2014,30104,1,1,1,0,3.3218176986447e-05,0.033218176986447
"8088",135,21,2012,13870,1,1,0.5,0.5,7.20980533525595e-05,0.0720980533525595
"8089",135,21,2014,13870,0,0,0.5,-0.5,0,0
"8090",135,26,2010,8640,1,1,1,0,0.000115740740740741,0.115740740740741
"8091",135,37,2005,133801,1,4,0.488888888888889,3.51111111111111,2.98951427866757e-05,0.0298951427866757
"8092",135,37,2006,133801,1,1,0.488888888888889,0.511111111111111,7.47378569666893e-06,0.00747378569666893
"8093",135,37,2008,133801,1,3,0.488888888888889,2.51111111111111,2.24213570900068e-05,0.0224213570900068
"8094",135,37,2009,133801,1,2,0.488888888888889,1.51111111111111,1.49475713933379e-05,0.0149475713933379
