"","countyfips","statefip","year","anti_native.max","anti_native.sum"
"992","009","40",2013,0,0
"993","009","40",2015,0,0
"994","009","42",2009,0,0
"995","009","44",2005,0,0
"996","009","44",2006,0,0
"997","009","44",2007,0,0
"998","009","44",2008,0,0
"999","009","44",2009,0,0
"1000","009","44",2010,0,0
"1001","009","44",2012,0,0
"1002","009","44",2013,0,0
"1003","009","44",2014,0,0
"1004","009","44",2015,0,0
"1005","009","44",2016,0,0
"1006","009","45",2006,0,0
"1007","009","45",2007,0,0
"1008","009","45",2016,0,0
"1009","009","47",2005,0,0
"1010","009","47",2006,0,0
"1011","009","47",2007,0,0
"1012","009","47",2008,0,0
"1013","009","47",2010,0,0
"1014","009","47",2011,0,0
"1015","009","47",2012,0,0
"1016","009","47",2015,0,0
"1017","009","47",2016,0,0
"1018","009","49",2012,0,0
"1019","009","51",2007,0,0
"1020","009","51",2008,0,0
"1021","009","51",2009,0,0
"1022","009","51",2012,0,0
"1023","009","51",2013,0,0
"1024","009","51",2014,0,0
"1025","009","53",2005,0,0
"1026","009","53",2006,0,0
"1027","009","53",2007,0,0
"1028","009","53",2008,0,0
"1029","009","53",2009,0,0
"1030","009","53",2010,0,0
"1031","009","53",2011,0,0
"1032","009","53",2012,0,0
"1033","009","53",2013,0,0
"1034","009","53",2014,0,0
"1035","009","53",2015,0,0
"1036","009","53",2016,0,0
"1037","009","54",2007,0,0
"1038","009","54",2008,0,0
"1039","009","54",2010,0,0
"1040","009","54",2011,0,0
"1041","009","54",2012,0,0
"1042","009","54",2013,0,0
"1043","009","54",2014,0,0
"1044","009","54",2015,0,0
"1045","009","54",2016,0,0
"1046","009","55",2005,0,0
"1047","009","55",2006,0,0
"1048","009","55",2008,0,0
"1049","009","55",2010,0,0
"1050","009","55",2011,0,0
"1051","009","55",2013,0,0
"1052","009","55",2015,0,0
"1053","009","55",2016,0,0
"1054","009","56",2008,0,0
"1055","011","05",2005,0,0
"1056","011","05",2006,0,0
"1057","011","05",2007,0,0
"1058","011","06",2006,0,0
"1059","011","06",2007,0,0
"1060","011","06",2008,0,0
"1061","011","06",2010,0,0
"1062","011","06",2014,0,0
"1063","011","06",2015,0,0
"1064","011","08",2009,0,0
"1065","011","08",2012,0,0
"1066","011","09",2005,0,0
"1067","011","09",2006,0,0
"1068","011","09",2007,0,0
"1069","011","09",2008,0,0
"1070","011","09",2009,0,0
"1071","011","09",2010,0,0
"1072","011","09",2011,0,0
"1073","011","09",2012,0,0
"1074","011","09",2013,0,0
"1075","011","09",2014,0,0
"1076","011","09",2015,0,0
"1077","011","09",2016,0,0
"1078","011","12",2005,0,0
"1079","011","12",2006,1,1
"1080","011","12",2007,0,0
"1081","011","12",2008,0,0
"1082","011","12",2009,0,0
"1083","011","12",2010,0,0
"1084","011","12",2011,0,0
"1085","011","12",2012,0,0
"1086","011","12",2013,0,0
"1087","011","12",2014,0,0
"1088","011","12",2015,0,0
"1089","011","12",2016,0,0
"1090","011","16",2005,1,2
"1091","011","16",2006,0,0
"1092","011","16",2016,0,0
"1093","011","19",2009,0,0
"1094","011","20",2005,0,0
"1095","011","20",2008,0,0
"1096","011","20",2009,0,0
"1097","011","20",2011,0,0
"1098","011","20",2012,0,0
"1099","011","21",2014,0,0
"1100","011","21",2015,0,0
"1101","011","23",2005,0,0
"1102","011","23",2006,0,0
"1103","011","23",2007,0,0
"1104","011","23",2008,0,0
"1105","011","23",2009,0,0
"1106","011","23",2010,0,0
"1107","011","23",2011,0,0
"1108","011","23",2012,0,0
"1109","011","23",2014,0,0
"1110","011","23",2015,0,0
"1111","011","23",2016,0,0
"1112","011","24",2008,0,0
"1113","011","25",2005,0,0
"1114","011","25",2006,0,0
"1115","011","25",2007,0,0
"1116","011","25",2008,0,0
"1117","011","25",2009,0,0
"1118","011","25",2010,0,0
"1119","011","25",2011,0,0
"1120","011","25",2012,0,0
"1121","011","25",2013,0,0
"1122","011","25",2014,0,0
"1123","011","25",2015,0,0
"1124","011","25",2016,0,0
"1125","011","26",2007,0,0
"1126","011","26",2008,0,0
"1127","011","27",2008,0,0
"1128","011","33",2005,0,0
"1129","011","33",2006,0,0
"1130","011","33",2007,1,1
"1131","011","33",2008,0,0
"1132","011","33",2009,0,0
"1133","011","33",2010,0,0
"1134","011","33",2011,0,0
"1135","011","33",2012,0,0
"1136","011","33",2013,0,0
"1137","011","33",2014,0,0
"1138","011","33",2015,0,0
"1139","011","33",2016,0,0
"1140","011","34",2005,0,0
"1141","011","34",2006,0,0
"1142","011","34",2007,0,0
"1143","011","34",2008,0,0
"1144","011","34",2009,0,0
"1145","011","34",2010,0,0
"1146","011","34",2011,0,0
"1147","011","34",2012,0,0
"1148","011","34",2013,0,0
"1149","011","34",2014,0,0
"1150","011","34",2016,0,0
"1151","011","36",2009,0,0
"1152","011","36",2010,0,0
"1153","011","36",2012,0,0
"1154","011","36",2015,0,0
"1155","011","36",2016,0,0
"1156","011","39",2006,0,0
"1157","011","39",2013,0,0
"1158","011","39",2014,0,0
"1159","011","39",2016,0,0
"1160","011","41",2006,0,0
"1161","011","41",2008,0,0
"1162","011","41",2009,0,0
"1163","011","41",2011,0,0
"1164","011","41",2016,0,0
"1165","011","42",2005,0,0
"1166","011","42",2006,0,0
"1167","011","42",2007,0,0
"1168","011","42",2008,0,0
"1169","011","42",2009,0,0
"1170","011","42",2010,0,0
"1171","011","42",2011,0,0
"1172","011","42",2012,0,0
"1173","011","42",2013,0,0
"1174","011","42",2014,0,0
"1175","011","42",2015,0,0
"1176","011","42",2016,0,0
"1177","011","45",2005,0,0
"1178","011","45",2010,0,0
"1179","011","45",2016,0,0
"1180","011","46",2015,0,0
"1181","011","46",2016,0,0
"1182","011","47",2005,0,0
"1183","011","47",2006,0,0
"1184","011","47",2007,0,0
"1185","011","47",2008,0,0
"1186","011","47",2009,0,0
"1187","011","47",2010,0,0
"1188","011","47",2011,0,0
"1189","011","47",2012,0,0
"1190","011","47",2015,0,0
"1191","011","47",2016,0,0
"1192","011","49",2005,0,0
"1193","011","49",2006,0,0
"1194","011","49",2007,0,0
"1195","011","49",2008,0,0
"1196","011","49",2009,0,0
"1197","011","49",2010,0,0
"1198","011","49",2011,0,0
"1199","011","49",2012,1,1
"1200","011","49",2013,0,0
"1201","011","49",2014,1,1
"1202","011","49",2015,1,1
"1203","011","49",2016,0,0
"1204","011","50",2005,0,0
"1205","011","50",2007,0,0
"1206","011","50",2009,0,0
"1207","011","50",2011,0,0
"1208","011","50",2013,0,0
"1209","011","50",2016,0,0
"1210","011","51",2011,0,0
"1211","011","51",2013,0,0
"1212","011","51",2015,0,0
"1213","011","53",2005,0,0
"1214","011","53",2006,0,0
"1215","011","53",2007,0,0
"1216","011","53",2008,0,0
"1217","011","53",2009,0,0
"1218","011","53",2010,0,0
"1219","011","53",2011,0,0
"1220","011","53",2012,0,0
"1221","011","53",2013,1,1
"1222","011","53",2014,0,0
"1223","011","53",2015,1,4
"1224","011","53",2016,0,0
"1225","011","54",2005,0,0
"1226","011","54",2006,0,0
"1227","011","54",2007,0,0
"1228","011","54",2008,0,0
"1229","011","54",2009,0,0
"1230","011","54",2010,0,0
"1231","011","54",2012,0,0
"1232","011","54",2013,0,0
"1233","011","54",2016,0,0
"1234","012","04",2007,0,0
"1235","013","01",2011,0,0
"1236","013","04",2005,1,1
"1237","013","04",2006,1,1
"1238","013","04",2007,1,1
"1239","013","04",2008,1,3
"1240","013","04",2009,1,2
"1241","013","04",2010,1,1
"1242","013","04",2011,1,2
"1243","013","04",2012,1,2
"1244","013","04",2013,0,0
"1245","013","04",2014,1,4
"1246","013","04",2015,1,6
"1247","013","04",2016,1,1
"1248","013","06",2005,0,0
"1249","013","06",2006,0,0
"1250","013","06",2007,0,0
"1251","013","06",2008,0,0
"1252","013","06",2009,0,0
"1253","013","06",2010,0,0
"1254","013","06",2011,0,0
"1255","013","06",2012,0,0
"1256","013","06",2013,0,0
"1257","013","06",2014,0,0
"1258","013","06",2015,1,1
"1259","013","06",2016,0,0
"1260","013","08",2005,0,0
"1261","013","08",2006,0,0
"1262","013","08",2007,0,0
"1263","013","08",2008,0,0
"1264","013","08",2009,0,0
"1265","013","08",2010,0,0
"1266","013","08",2011,0,0
"1267","013","08",2012,1,2
"1268","013","08",2013,0,0
"1269","013","08",2014,0,0
"1270","013","08",2015,1,1
"1271","013","08",2016,0,0
"1272","013","09",2005,0,0
"1273","013","09",2006,0,0
"1274","013","09",2007,0,0
"1275","013","09",2008,0,0
"1276","013","09",2009,0,0
"1277","013","09",2010,0,0
"1278","013","09",2011,0,0
"1279","013","09",2012,0,0
"1280","013","09",2013,0,0
"1281","013","09",2014,0,0
"1282","013","09",2015,0,0
"1283","013","09",2016,0,0
"1284","013","16",2007,0,0
"1285","013","16",2008,0,0
"1286","013","16",2009,0,0
"1287","013","16",2010,0,0
"1288","013","16",2011,0,0
"1289","013","16",2012,0,0
"1290","013","16",2013,0,0
"1291","013","18",2016,0,0
"1292","013","19",2005,0,0
"1293","013","19",2006,0,0
"1294","013","19",2007,0,0
"1295","013","19",2008,0,0
"1296","013","19",2013,0,0
"1297","013","20",2014,0,0
"1298","013","20",2016,0,0
"1299","013","21",2010,0,0
"1300","013","21",2012,0,0
"1301","013","21",2015,0,0
"1302","013","23",2005,0,0
"1303","013","23",2010,0,0
"1304","013","24",2005,0,0
"1305","013","24",2006,0,0
"1306","013","24",2007,0,0
"1307","013","24",2008,0,0
"1308","013","24",2009,0,0
"1309","013","24",2010,0,0
"1310","013","24",2011,0,0
"1311","013","24",2012,0,0
"1312","013","24",2013,0,0
"1313","013","24",2014,0,0
"1314","013","24",2015,0,0
"1315","013","25",2005,1,1
"1316","013","25",2006,0,0
"1317","013","25",2007,0,0
"1318","013","25",2008,0,0
"1319","013","25",2009,0,0
"1320","013","25",2010,0,0
"1321","013","25",2011,0,0
"1322","013","25",2012,0,0
"1323","013","25",2013,0,0
"1324","013","25",2014,0,0
"1325","013","25",2015,0,0
"1326","013","25",2016,0,0
"1327","013","26",2007,0,0
"1328","013","27",2005,1,1
"1329","013","27",2006,0,0
"1330","013","27",2007,0,0
"1331","013","27",2008,0,0
"1332","013","27",2009,0,0
"1333","013","27",2010,0,0
"1334","013","27",2011,0,0
"1335","013","27",2012,0,0
"1336","013","27",2013,0,0
"1337","013","27",2014,0,0
"1338","013","27",2015,0,0
"1339","013","27",2016,0,0
"1340","013","29",2011,0,0
"1341","013","29",2014,0,0
"1342","013","30",2005,0,0
"1343","013","30",2006,0,0
"1344","013","30",2007,0,0
"1345","013","30",2012,0,0
"1346","013","30",2013,0,0
"1347","013","32",2006,0,0
"1348","013","32",2008,0,0
"1349","013","32",2010,0,0
"1350","013","33",2005,0,0
"1351","013","33",2006,0,0
"1352","013","33",2007,0,0
"1353","013","33",2008,0,0
"1354","013","33",2009,0,0
"1355","013","33",2010,0,0
"1356","013","33",2011,0,0
"1357","013","33",2012,0,0
"1358","013","33",2013,0,0
"1359","013","33",2014,0,0
"1360","013","33",2015,0,0
"1361","013","33",2016,0,0
"1362","013","34",2005,0,0
"1363","013","34",2006,1,1
"1364","013","34",2007,0,0
"1365","013","34",2008,0,0
"1366","013","34",2009,0,0
"1367","013","34",2010,0,0
"1368","013","34",2011,0,0
"1369","013","34",2012,0,0
"1370","013","34",2013,0,0
"1371","013","34",2014,0,0
"1372","013","34",2015,0,0
"1373","013","34",2016,0,0
"1374","013","36",2005,0,0
"1375","013","36",2008,0,0
"1376","013","36",2010,0,0
"1377","013","36",2011,0,0
"1378","013","36",2013,0,0
"1379","013","36",2015,0,0
"1380","013","37",2006,0,0
"1381","013","37",2007,0,0
"1382","013","38",2006,0,0
"1383","013","39",2009,0,0
"1384","013","39",2012,0,0
"1385","013","39",2014,0,0
"1386","013","40",2007,0,0
"1387","013","41",2016,0,0
"1388","013","42",2006,0,0
"1389","013","42",2013,0,0
"1390","013","42",2014,0,0
"1391","013","45",2005,0,0
"1392","013","45",2006,0,0
"1393","013","45",2007,0,0
"1394","013","45",2008,0,0
"1395","013","45",2009,0,0
"1396","013","45",2010,0,0
"1397","013","45",2011,0,0
"1398","013","45",2012,0,0
"1399","013","45",2014,0,0
"1400","013","46",2007,0,0
"1401","013","46",2008,1,1
"1402","013","46",2011,1,1
"1403","013","46",2013,0,0
"1404","013","46",2014,0,0
"1405","013","46",2015,0,0
"1406","013","46",2016,0,0
"1407","013","47",2008,0,0
"1408","013","47",2012,0,0
"1409","013","48",2016,0,0
"1410","013","49",2005,0,0
"1411","013","49",2007,0,0
"1412","013","49",2011,0,0
"1413","013","49",2013,0,0
"1414","013","49",2014,1,1
"1415","013","49",2015,0,0
"1416","013","49",2016,0,0
"1417","013","50",2005,0,0
"1418","013","51",2005,0,0
"1419","013","51",2007,0,0
"1420","013","51",2008,0,0
"1421","013","51",2009,0,0
"1422","013","51",2010,0,0
"1423","013","51",2011,0,0
"1424","013","51",2012,0,0
"1425","013","51",2013,0,0
"1426","013","51",2014,0,0
"1427","013","51",2015,0,0
"1428","013","51",2016,0,0
"1429","013","53",2008,0,0
"1430","013","53",2013,0,0
"1431","013","55",2012,0,0
"1432","013","55",2013,0,0
"1433","013","55",2014,1,1
"1434","013","55",2015,0,0
"1435","013","56",2007,0,0
"1436","013","56",2009,0,0
"1437","013","56",2011,0,0
"1438","014","08",2009,0,0
"1439","014","08",2011,0,0
"1440","015","01",2011,0,0
"1441","015","04",2005,0,0
"1442","015","04",2006,1,1
"1443","015","04",2007,0,0
"1444","015","04",2008,0,0
"1445","015","04",2009,0,0
"1446","015","04",2010,0,0
"1447","015","04",2011,0,0
"1448","015","04",2012,0,0
"1449","015","04",2014,0,0
"1450","015","05",2006,0,0
"1451","015","05",2007,0,0
"1452","015","05",2008,0,0
"1453","015","05",2009,0,0
"1454","015","05",2013,0,0
"1455","015","06",2008,0,0
"1456","015","06",2015,0,0
"1457","015","08",2005,0,0
"1458","015","08",2006,0,0
"1459","015","08",2009,0,0
"1460","015","08",2011,0,0
"1461","015","08",2012,0,0
"1462","015","09",2006,0,0
"1463","015","09",2007,0,0
"1464","015","09",2008,0,0
"1465","015","09",2009,0,0
"1466","015","09",2010,0,0
"1467","015","09",2013,0,0
"1468","015","09",2014,0,0
"1469","015","09",2015,0,0
"1470","015","09",2016,0,0
"1471","015","12",2005,0,0
"1472","015","12",2006,0,0
"1473","015","12",2007,0,0
"1474","015","12",2008,0,0
"1475","015","12",2011,0,0
"1476","015","12",2013,0,0
"1477","015","12",2014,0,0
"1478","015","12",2015,0,0
"1479","015","12",2016,0,0
"1480","015","17",2006,0,0
"1481","015","17",2009,0,0
"1482","015","19",2016,0,0
"1483","015","20",2005,0,0
"1484","015","20",2006,0,0
"1485","015","20",2007,0,0
"1486","015","20",2008,0,0
"1487","015","20",2009,0,0
"1488","015","20",2010,0,0
"1489","015","20",2011,0,0
"1490","015","20",2013,0,0
"1491","015","20",2016,0,0
"1492","015","21",2005,0,0
"1493","015","21",2006,0,0
"1494","015","21",2007,0,0
"1495","015","21",2008,0,0
"1496","015","21",2009,1,1
"1497","015","21",2010,0,0
"1498","015","21",2011,0,0
"1499","015","21",2012,0,0
"1500","015","21",2013,0,0
"1501","015","21",2014,0,0
"1502","015","21",2015,0,0
"1503","015","21",2016,0,0
"1504","015","22",2005,0,0
"1505","015","22",2006,0,0
"1506","015","22",2007,0,0
"1507","015","22",2008,0,0
"1508","015","22",2009,0,0
"1509","015","22",2010,0,0
"1510","015","22",2015,0,0
"1511","015","22",2016,0,0
"1512","015","23",2008,0,0
"1513","015","23",2010,0,0
"1514","015","23",2013,0,0
"1515","015","23",2014,0,0
"1516","015","24",2005,0,0
"1517","015","24",2006,0,0
"1518","015","24",2007,0,0
"1519","015","24",2008,0,0
"1520","015","24",2009,0,0
"1521","015","24",2011,0,0
"1522","015","24",2012,0,0
"1523","015","25",2005,0,0
"1524","015","25",2006,0,0
"1525","015","25",2007,0,0
"1526","015","25",2008,0,0
"1527","015","25",2009,0,0
"1528","015","25",2010,0,0
"1529","015","25",2011,0,0
"1530","015","25",2012,0,0
"1531","015","25",2013,0,0
"1532","015","25",2014,0,0
"1533","015","25",2015,0,0
"1534","015","25",2016,0,0
"1535","015","26",2006,0,0
"1536","015","26",2007,0,0
"1537","015","26",2012,0,0
"1538","015","26",2014,0,0
"1539","015","26",2016,0,0
"1540","015","27",2005,0,0
"1541","015","27",2006,0,0
"1542","015","30",2005,0,0
"1543","015","33",2005,0,0
"1544","015","33",2006,0,0
"1545","015","33",2007,0,0
"1546","015","33",2008,0,0
"1547","015","33",2009,0,0
"1548","015","33",2010,0,0
"1549","015","33",2011,0,0
"1550","015","33",2012,0,0
"1551","015","33",2013,0,0
"1552","015","33",2015,0,0
"1553","015","33",2016,0,0
"1554","015","34",2005,0,0
"1555","015","34",2006,0,0
"1556","015","34",2007,0,0
"1557","015","34",2008,0,0
"1558","015","34",2009,0,0
"1559","015","34",2010,0,0
"1560","015","34",2011,0,0
"1561","015","34",2012,0,0
"1562","015","34",2013,0,0
"1563","015","34",2014,0,0
"1564","015","34",2015,0,0
"1565","015","34",2016,0,0
"1566","015","36",2006,0,0
"1567","015","36",2007,0,0
"1568","015","36",2009,0,0
"1569","015","36",2010,0,0
"1570","015","36",2011,0,0
"1571","015","36",2016,0,0
"1572","015","38",2005,0,0
"1573","015","38",2006,0,0
"1574","015","38",2007,1,1
"1575","015","38",2009,1,1
"1576","015","38",2010,0,0
"1577","015","38",2011,0,0
"1578","015","38",2012,0,0
"1579","015","38",2013,0,0
"1580","015","38",2014,1,2
"1581","015","38",2015,1,2
"1582","015","38",2016,1,2
"1583","015","39",2005,0,0
"1584","015","40",2010,0,0
"1585","015","40",2015,0,0
"1586","015","40",2016,0,0
"1587","015","42",2005,0,0
"1588","015","45",2005,0,0
"1589","015","45",2006,0,0
"1590","015","45",2007,0,0
"1591","015","45",2008,0,0
"1592","015","45",2009,0,0
"1593","015","45",2010,0,0
"1594","015","45",2011,0,0
"1595","015","45",2012,0,0
"1596","015","45",2013,0,0
"1597","015","45",2014,0,0
"1598","015","45",2015,0,0
"1599","015","45",2016,0,0
"1600","015","46",2016,0,0
"1601","015","48",2016,0,0
"1602","015","49",2013,0,0
"1603","015","50",2006,0,0
"1604","015","50",2008,0,0
"1605","015","50",2010,0,0
"1606","015","50",2012,0,0
"1607","015","50",2013,0,0
"1608","015","50",2014,0,0
"1609","015","50",2016,0,0
"1610","015","51",2007,0,0
"1611","015","51",2009,0,0
"1612","015","51",2012,0,0
"1613","015","53",2005,0,0
"1614","015","53",2006,0,0
"1615","015","53",2007,0,0
"1616","015","53",2008,0,0
"1617","015","53",2009,0,0
"1618","015","53",2010,0,0
"1619","015","53",2011,0,0
"1620","015","53",2012,0,0
"1621","015","53",2013,0,0
"1622","015","53",2014,0,0
"1623","015","53",2015,0,0
"1624","015","53",2016,0,0
"1625","017","01",2010,0,0
"1626","017","04",2005,0,0
"1627","017","04",2006,1,1
"1628","017","04",2007,0,0
"1629","017","04",2008,0,0
"1630","017","04",2009,0,0
"1631","017","04",2010,0,0
"1632","017","04",2012,0,0
"1633","017","04",2015,0,0
"1634","017","06",2006,0,0
"1635","017","06",2007,0,0
"1636","017","06",2008,0,0
"1637","017","06",2009,0,0
"1638","017","06",2010,0,0
"1639","017","06",2011,0,0
"1640","017","06",2012,0,0
"1641","017","06",2013,0,0
"1642","017","06",2016,0,0
"1643","017","08",2013,0,0
"1644","017","12",2005,0,0
"1645","017","12",2006,0,0
"1646","017","12",2007,0,0
"1647","017","17",2008,0,0
"1648","017","17",2009,0,0
"1649","017","17",2012,0,0
"1650","017","17",2014,0,0
"1651","017","21",2005,0,0
"1652","017","21",2007,0,0
"1653","017","21",2010,0,0
"1654","017","21",2011,0,0
"1655","017","21",2012,0,0
"1656","017","21",2013,0,0
"1657","017","21",2014,0,0
"1658","017","21",2015,0,0
"1659","017","21",2016,0,0
"1660","017","22",2007,0,0
"1661","017","22",2008,0,0
"1662","017","22",2010,0,0
"1663","017","22",2015,0,0
"1664","017","22",2016,0,0
"1665","017","23",2005,0,0
"1666","017","23",2006,0,0
"1667","017","23",2007,0,0
"1668","017","23",2008,0,0
"1669","017","23",2009,0,0
"1670","017","23",2010,0,0
"1671","017","23",2011,0,0
"1672","017","23",2012,0,0
"1673","017","23",2013,0,0
"1674","017","23",2014,0,0
"1675","017","24",2005,0,0
"1676","017","24",2006,0,0
"1677","017","24",2008,0,0
"1678","017","24",2009,0,0
"1679","017","24",2012,0,0
"1680","017","24",2013,0,0
"1681","017","25",2005,0,0
"1682","017","25",2006,0,0
"1683","017","25",2007,0,0
"1684","017","25",2008,0,0
"1685","017","25",2009,0,0
"1686","017","25",2010,0,0
"1687","017","25",2011,0,0
"1688","017","25",2012,0,0
"1689","017","25",2013,0,0
"1690","017","25",2014,0,0
"1691","017","25",2015,0,0
"1692","017","25",2016,0,0
"1693","017","26",2005,0,0
"1694","017","26",2006,0,0
"1695","017","26",2007,0,0
"1696","017","26",2008,0,0
"1697","017","26",2009,0,0
"1698","017","26",2010,0,0
"1699","017","26",2011,0,0
"1700","017","26",2012,0,0
"1701","017","26",2013,0,0
"1702","017","26",2014,0,0
"1703","017","26",2016,0,0
"1704","017","27",2011,0,0
"1705","017","27",2014,0,0
"1706","017","29",2007,0,0
